7264,-,What young India wants,"Bhagat, Chetan",Rupa Publication,-,-,Non - fiction,-,-,140
7265,-,The whistling schoolboy,"Bond, Ruskin",Rupa Publication,-,-,Story books,-,-,195
7266,-,Hero: the secret,"Bynes, Rhonda",Simon  & Schuster,-,-,Non - fiction,-,-,799
7267,-,Bhagvat Gita,"Pai, Roopa",Hachette book publishing,-,-,Religious book,-,-,250
7268,-,The magic finger,Dahl Roald,Penguin Books,-,-,Non - fiction,-,-,299
7269,-,The girl who chose,Pattanaik Devdutt,Puffin Books,-,-,Religious book,-,-,199
7270,-,Horrid Henry's : stinkbomb,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7271,-,Horrid Henry and the secret club,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7272,-,Horrid Henry's jolly joke book,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7273,-,Horrid Henry robs the bank,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7274,-,Horrid Henry and the mega mean time machine,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7275,-,Horrid Henry gets rich quick,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7276,-,Horrid Henry tricks the tooth fairy,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7277,-,Horrid Henry and the comfy black chair,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7278,-,Horrid Henry author visit,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7279,-,Horrid Henry : mighty joke book,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7280,-,Horrid Henry joke book,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7281,-,Horrid Henry underpants,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7282,-,Horrid Henry's Rainy Day,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7283,-,Horrid Henry's Nits,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7284,-,Horrid Henry's christmas play,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7285,-,Horrid Henry's holiday,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7286,-,A hat trick of Horrid Henry 3 books in 1,Francesca Simon,Orion children's books,-,-,Funny book,-,-,450
7287,-,A handful of Horrid Henry,Francesca Simon,Orion children's books,-,-,Funny book,-,-,499
7288,-,Horrid Henry And the zombie vanpire,Francesca Simon,Orion children's books,-,-,Funny book,-,-,250
7289,-,Horrid Henry,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7290,-,Horrid henry and the Bogey babysitter,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7291,-,Horrid Henry and mummy's curse,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7292,-,Horrid Henry rules the world,Francesca Simon,Orion children's books,-,-,Funny book,-,-,599
7293,-,A giant slice of Horrid Henry 3 books  in 1,Francesca Simon,Orion children's books,-,-,Funny book,-,-,500
7294,-,Don't be Horrid Henry,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7295,-,Horrid Henry's jolly joke book,Francesca Simon,Orion children's books,-,-,Funny book,-,-,250
7296,-,Horrid Henry's christmas cracker,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7297,-,Horrid Henry meets the queen,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7298,-,Horrid Henry 's double dare,"Fanthome, F",Orion children's books,-,-,Funny book,-,-,278
7299,-,Horrid Henry's haunted house,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7300,-,Horrid Henry and the abominable snowman,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7301,-,Horrid Henry and the football fiend,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7302,-,Horrid Henry's revenge,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7303,-,Horrid  Henry's monster movie,Francesca Simon,Orion children's books,-,-,Funny book,-,-,250
7304,-,Horrid Henry wakes the dead,Francesca Simon,Orion children's books,-,-,Funny book,-,-,275
7305,-,Horrid Henry's favourite jokes 3 books in 1,Francesca Simon,Orion children's books,-,-,Funny book,-,-,450
7306,-,Horrid Henry's shows who's boss,Francesca Simon,Orion children's books,-,-,Funny book,-,-,599
7307,-,Horrid Henry's dreadful deeds,Francesca Simon,Orion children's books,-,-,Funny book,-,-,599
7308,-,Horrid Henry's evil enemies,Francesca Simon,Orion children's books,-,-,Funny book,-,-,599
7309,-,Horrid Henry 's big bad book,Francesca Simon,Orion children's books,-,-,Funny book,-,-,650
7310,-,A killer in Kailash,Ray Satyajit,Penguin Books,-,-,Detective novel,-,-,150
7311,-,Trouble in Gangtok,Ray Satyajit,Penguin Books,-,-,Detective novel,-,-,150
7312,-,Mein Kampf,-,Jaico publising house,-,-,Biography /  autobiography,-,-,250
7313,-,Sherlock Holmes : selected short stories,Doyle A C,-,-,-,Detective novel,-,-,250
7314,-,James and the giant peach,Dahl Roald,Puffin Books,-,-,Fiction,-,-,399
7315,-,The Secret,"Bynes, Rhonda",Simon  & Schuster,-,-,Non - fiction,-,-,799
7316,-,The Giraffe and the pelly and me,Dahl Roald,Puffin Books,-,-,Funny book,-,-,225
7317,-,Charlie and the chocolate factory,Dahl Roald,Puffin Books,-,-,Funny book,-,-,350
7318,-,The famous five other stories,Blyton Enid,Hachette book publishing,-,-,Fiction,-,-,299
7319,-,The magic of the dazl corals,"Pai, Roopa",Hachette book publishing,-,-,Sci - fiction,-,-,299
7320,-,The enormous crocodile,Dahl Roald,Puffin Books,-,-,Story books,-,-,295
7321,-,Malgudi school days,R.K.Narayan,Puffin Books,-,-,Story books,-,-,250
7322,-,Lori's magical mystery,-,Puffin Books,-,-,Fiction,-,-,199
7323,-,The famous five,Blyton Enid,Hachette book publishing,-,-,Fiction,-,-,299
7324,-,The ghost who wasn't there,add,Puffin Books,-,-,Fiction,-,-,199
7329,-,The Syamantaka gem:the sun god's precious ornaent,-,Amar Chitra Katha,-,-,Mythological books,-,-,70
7330,-,Shiva Parvati:a story of divine love,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7331,-,Sudama: the power of true frienship,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7332,-,Krishna: retold from the bhagawat puran,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7333,-,Ravana Humbled : an arrogant king finds new friends,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7334,-,Vali : the downfall of an arrogant king,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7335,-,Krishna and Jarasandha:krishn outsmarts his fierce adversary,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7336,-,The lord of lanka:the rise and fall of a demon king,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7337,-,The golden mongoose :tales of duty from the mahabharata,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7338,-,Tales of shiva: the mighty lord of kailasa,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7339,-,Tales of indra: lord of thunder,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7340,-,Sati and Shiva : perfection rewarded,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7341,-,Tales of Narada :tales of devotion and rivalry,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7342,-,The sons of Rama: luv and kush the invincible twins,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7343,-,Bahubali: he gave up his empire to learn the truth,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7344,-,The blue umbrella : stories by Ruskin Bond,add,Amar Chitra Katha,-,-,Comic book : fables & humour,-,-,50
7345,-,Heroes of Hampi: the mythology of kishkindha,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,50
7346,-,Tales from the upanishads: tales of peace and wisdom,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7347,-,Salim Ali: the bird man of India,add,Amar Chitra Katha,-,-,Comic book : Visionaries,-,-,50
7348,-,Thanjavur : city of Brihadeeswara,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,50
7349,-,Surjya Sen : the Chittagong uprising,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,50
7350,-,Kumbhakarna: the sleeping giant,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7351,-,Anant Pai:master storyteller,add,Amar Chitra Katha,-,-,Comic book : Visionaries,-,-,50
7352,-,Ganesha and the moon:other stories,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,50
7353,-,Stories of creation: from the Brahma purana,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,50
7354,-,Indra ans Shibi: tales of the wise lord heaven,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7355,-,Harischandra:the king who chose rags over riches,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7356,-,Amar singh Rathor: of Rajput pride and honour,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7357,-,Shantala: the queen who  love peace,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7358,-,A nation awakes: the march to freedom,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7359,-,Harsha: a gallant king of Kanauj,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7360,-,Sea route to India: in quest of the ultimate destnatiom,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7361,-,Chand bibi: the fearless queen,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7362,-,Banda Bahadur: a valliant sikh warrior,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7363,-,Rani Abbakka: the queen who knew no fear,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7364,-,Lachit Barphukan: legendary commander of Assam,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7365,-,Hari singh Nalwa : the gallant general,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7366,-,Roopmati: the tragic story of a Rajput princess,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7367,-,Velu Thampi: the courganeus diwan of Travancore,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7368,-,Bhagat singh: the cheerful young martyr,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7369,-,Chandra Shekhar Azad: freedom was his mission,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7370,-,The historic city of Delhi: a tale of power and passion,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7371,-,Raja raja chola: destined for  greatness,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7372,-,Chennamma of keladi: the queen who defied Aurangazeb,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7373,-,"Panna and Hadi rani : of loyalty,honour and love",add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7374,-,Shivaji :the great Maratha,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7375,-,Bagha Jatin :the tiger  revolutionary,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7376,-,Jahangir:the gentle mughal`,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7377,-,Kochunni: the highwayman with a heart,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7378,-,Beni madho and pir ali: heroes of 1857,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7379,-,Akbar : a visionary monarch,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7380,-,Tanaji :the maratha lion,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7381,-,Subhas Chandra Bose : Born to lead,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7382,-,Tipu Sultan :the tiger of mysore,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7383,-,Veer Savarkar : he fought for human dignity and frredom,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7384,-,Dara shukoh  and Aurangazeb: the tale of two brothers and the empire,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7385,-,Padmini: a tale of love and honour,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7386,-,Raja Bhoja : a patron of the arts and literature,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7387,-,Tachcholi Othe nan: the legendary hero of kerala,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7388,-,"Hemu: brilliant, strategist, shrewd statesman",add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7389,-,Rana Pratap: he fought for freedom,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7390,-,Durgadas: the loyal courtier,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7391,-,Tales of Shivaji :the legendary maratha warrior king,add,Amar Chitra Katha,-,-,Comic book : Bravehearts,-,-,70
7392,-,Vaishno devi : goddess of the hills,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7393,-,Parashurama: sixth incarnation of vishnu,add,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7394,-,Indra and Vritra: the demon who terrorised the Gods,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7395,-,Prabhavati: the asura princess,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7396,-,Tripura: the three impregnable cities of maya,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7397,-,"Bheem and Hanuman :the sons of vayu,the wind god",-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7398,-,The tales of Balarama: valliant brother of krishna,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7399,-,Abhimanyu: star crossed prince,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7400,-,"Jagannatha of puri: dreamt by a king, sculpted by the  Gods",-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7401,-,Vishwamitra: the king who became an ascetic,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7402,-,Tirupati:the lord of tirumala,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7403,-,Andhaka: the dark lord who saw light,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7404,-,Dasharatha: the story of Rama's father,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7405,-,Garuda: vishnu's divine mount,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7406,-,Savitri: the perfect wife,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7407,-,Elephanta: the island of Shiva,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7408,-,Krishna and the false Vaasudeva,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7409,-,Mahiravana: a magician outwitted,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7410,-,Krishna and Rukmini: a love that will not be denied,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7411,-,Prahlad:  a tale of devotion from the Bhagawat purana,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7412,-,The pandava princes: pandu's five brave sons,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7413,-,Draupadi : the dusky fireband,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7414,-,The Churning of the ocean:  vishu saves creation,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7415,-,The Pandavas in hiding: outwitting a wily enemy,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7416,-,Surya: how the sun God was tamed,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7417,-,Karttikeya: a son of Shiva,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7418,-,Krishna and Narakasura : confidence versus arrogance,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7419,-,Purushottam Dev and Padmavati : their ally was jagannatha,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7420,-,Uloopi : the naga princess who fell in love with Arjuna,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7421,-,Nala Damayanti : the steadfast lovers,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7422,-,Tapati : daughter of the sun God,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7423,-,Nahusha: he became the king  of Heaven,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7424,-,Hanuman: the epitome of Devotion and courage,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7425,-,Agastya: Renowned among the saptarshi,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7426,-,Yayati : retold from the Mahabharata,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7427,-,Nachiketa: a collection of stories from the Upanishads,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7428,-,Thanjavur : city of Brihadeeswara,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7429,-,Ashwini kumars: tales of devotion from the Veda,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7430,-,Kacha and Devayani : star crossed lovers,-,Amar Chitra Katha,-,-,Epics & Mythology,-,-,70
7484,-,Sachin Tendulkar :Playing it my way,Tendulkar Sachin,Hodder & Stoughton,-,-,Biography /  autobiography,-,-,899
7488,-,Dreams from my father,add,-,-,-,Biography /  autobiography,-,-,499
7489,-,Yuvraj singh:the test of my life,"Singh , Jatinder",-,-,-,Biography /  autobiography,-,-,350
7490,-,Netaji ;living dangerously,add,Rupa Publication,-,-,Biography /  autobiography,-,-,195
7492,-,Mahi,"Ray, S",-,-,-,Biography /  autobiography,-,-,295
7493,-,Stephen Hawking : my brief history,add,-,-,-,Biography /  autobiography,-,-,399
7494,-,George Washington :a biography,add,Pigeon books,-,-,Biography /  autobiography,-,-,160
7516,-,How to stop worrying and start living,"Carnegie, Dale",Wilco Publishing House,-,-,Non - fiction,-,-,250
7518,-,How to win friends and influence people,"Carnegie, Dale",Wilco Publishing House,-,-,Non - fiction,-,-,250
7520,-,How to enjoy your job,"Carnegie, Dale",Wilco Publishing House,-,-,Non - fiction,-,-,350
7531,-,Mr.Gum you're a bad man,add,-,-,-,Fiction,-,-,253
7532,-,Mr Gum and the biscuit billionaire,add,-,-,-,Fiction,-,-,150
7533,-,Mr.Gum and the cherry tree,Stanton Andy,-,-,-,Story books,-,-,150
7534,-,Mr.Gum and the goblins,add,-,-,-,Fiction,-,-,150
7536,-,The worst witch and the wishing star,Murphy Jill,Puffin Books,-,-,Non - fiction,-,-,250
7546,-,Inferno,"Brown, Dan",-,-,-,Fiction,-,-,799
7555,-,Tom Gates :super good skills almost,Pichon Liz,Scholastic,-,-,Funny book,-,-,350
7565,-,The whistling schoolboy,"Bond, Ruskin",Rupa Publication,-,-,Strories,-,-,195
7573,-,Fact finder sports,add,Tiny Tot publications,-,-,Non - fiction,-,-,125
7574,-,Fact finder Human body,add,Tiny Tot publications,-,-,Non - fiction,-,-,125
7587,-,Diary of a wimpy kid: the third wheel,add,Puffin Books,-,-,Fiction,-,-,250
7588,-,Diary of a wimpy kid,Kinney  Jeff,Puffin Books,-,-,Fiction,-,-,250
7589,-,Diary of a Wimpy kid: cabin fever,Kinney  Jeff,Puffin Books,-,-,Fiction,-,-,350
7590,-,Diary of a wimpy kid :double down,add,Puffin Books,-,-,Fiction,-,-,350
7592,-,The dog who wanted more,add,Puffin Books,-,-,Fiction,-,-,199
7600,-,Precious gems of wisdom Mother teresa,add,-,-,-,Non - fiction,-,-,225
7601,-,The man who became KHALI,add,Penguin Books,-,-,Non - fiction,-,-,250
7602,-,Funny stories,add,Kingfisher publication plc,-,-,Story books,-,-,350
7619,-,Second form at St Clare's,Blyton Enid,-,-,-,Fiction,-,-,200
7625,-,Good Idea Amelia jane !,Blyton Enid,-,-,-,Fiction,-,-,250
7627,-,Amelia Jane gets into Trouble,Blyton Enid,-,-,-,Fiction,-,-,250
7629,-,Amelia jane naughty again,Blyton Enid,-,-,-,Fiction,-,-,250
7634,-,The teddy Bear's tail,Blyton Enid,Hachette book publishing,-,-,Fiction,-,-,199
7639,-,Human body encyclopedia,add,Parragon,-,-,Non - fiction,-,-,225
7642,-,Ancient world children encyclopedia,add,Parragon,-,-,Encyclopedias,-,-,225
7646,-,Fantastic book of facts,add,Parragon,-,-,Non - fiction,-,-,225
7647,-,Animal encyclopedia,add,Parragon,-,-,Non - fiction,-,-,225
7648,-,Meri shreshth kavitaye,add,-,-,-,Poetry,-,-,495
